borough,year,11201,11203,11204,11205,11206,11207,11208,11209,11210,11211,11212,11213,11214,11215,11216,11217,11218,11219,11220,11221,11222,11223,11224,11225,11226,11228,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239,11241,11242,11243,11249,11252,11256,11240,10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10461,10462,10463,10464,10465,10466,10467,10468,10469,10470,10471,10472,10473,10474,10475,11691,11692,11693,11694,11697,11351,11354,11355,11356,11357,11358,11359,11360,11361,11362,11363,11364,11365,11366,11367,11368,11369,11370,11371,11372,11373,11374,11375,11377,11378,11379,11385,11411,11413,11414,11415,11416,11417,11418,11419,11420,11421,11422,11423,11426,11427,11428,11429,11430,11432,11433,11434,11435,11436,11101,11102,11103,11104,11106,11109,10001,10002,10003,10005,10006,10007,10009,10010,10012,10013,10014,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10041,10055,10103,10104,10105,10106,10107,10110,10111,10112,10118,10119,10120,10121,10122,10123,10128,10151,10152,10153,10154,10155,10158,10162,10165,10166,10167,10168,10169,10170,10171,10172,10173,10174,10175,10176,10177,10178,10270,10271,10278,10279,10280,10281,10282,10048,10200,10301,10302,10303,10304,10305,10306,10307,10308,10309,10310,10311,10312,10314
MANHATTAN,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14289189.61,3019828.54,3284694.91,6123303.49,5311413.58,4285117.29,2777653.0,3934391.91,5961911.94,8857262.11,3428506.62,3075507.98,3051796.92,21813032.66,6747294.13,nan,2323017.04,8056150.7,2292311.55,2884578.72,2152577.47,2856085.11,2737616.58,2684451.03,2281239.67,2321054.91,3476672.56,2317496.58,1887727.71,4271875.98,3621403.44,10707430.33,4892047.58,1181020.52,2024777.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,77782550.0,nan,nan,nan,nan,nan,nan,2345086.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1096106.85,nan,3586746.88,nan,nan,,,,,,,,,,,,,
MANHATTAN,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4222464.47,3179993.41,2491433.13,7750614.97,3000371.0,5730899.83,2053052.98,3623010.44,3946819.86,6441702.83,4861700.91,2126806.86,3594925.41,21432618.88,3196376.8,nan,2422824.74,3271705.98,2481686.16,2497590.55,2158007.73,1806415.01,2883986.19,1901384.78,1933444.31,1945296.71,1641184.02,2838259.78,1428530.31,2407717.92,3516804.05,728806.65,1982582.08,1661182.34,1133160.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2081857.46,nan,nan,nan,nan,nan,nan,nan,nan,nan,2210000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1042284.97,nan,2620804.09,nan,nan,,,,,,,,,,,,,
MANHATTAN,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12274294.41,2867962.49,2653000.76,1504297.02,3402031.59,6782405.14,3200081.93,6105338.74,4793676.4,6226050.86,5631273.71,2158584.44,4925966.97,24870773.24,5410955.24,nan,2215405.76,4814331.89,3619019.31,3404079.57,3355346.25,2609331.28,2483828.8,2838876.48,3522129.06,2741617.16,2612461.04,1414387.8,1138669.88,2448013.35,14182632.95,1416707.05,3187792.39,1472659.39,1079975.8,nan,nan,nan,nan,750000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2604578.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1053356.1,nan,2638888.89,nan,nan,,,,,,,,,,,,,
MANHATTAN,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13690536.15,2525320.65,2941589.47,1288568.67,1067525.0,5695576.62,1962471.36,3925073.89,5547479.65,5725540.48,3738509.18,1536568.12,10039650.31,36359953.2,5903509.44,285000000.0,2675368.27,7334259.96,2430585.81,2496035.58,2077237.6,3703064.84,2986098.52,9191815.3,3818641.93,1796914.58,1078110.58,1614459.88,670396.99,4194890.52,5010553.56,4542782.65,54701167.32,3466467.21,4282920.92,nan,nan,nan,nan,119687955.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2293494.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1148794.66,nan,2471107.14,nan,nan,,,,,,,,,,,,,
STATEN ISLAND,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467863.59,430264.62,353881.3,420178.06,425367.13,457351.88,586818.58,483493.54,653427.04,384136.16,nan,470968.5,438352.02
STATEN ISLAND,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506805.31,474609.59,371312.5,506531.92,453385.39,468489.89,600471.61,471951.4,602637.77,456740.33,nan,506269.27,455103.24
STATEN ISLAND,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527398.01,443299.55,505632.99,549096.15,585904.15,502445.57,571113.06,458184.98,581238.31,463011.79,nan,495105.82,446841.99
STATEN ISLAND,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452420.05,479125.99,410062.1,477373.33,410092.74,445733.88,560373.15,421020.58,531586.93,421927.7,nan,468700.8,450751.79
STATEN ISLAND,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358185.57,325114.9,298433.75,446046.23,400410.23,409533.58,569710.09,412753.83,500987.83,352523.19,nan,429278.75,397206.64
STATEN ISLAND,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388475.59,314621.87,370225.43,492953.89,421411.25,432118.49,571684.38,406288.97,542823.89,382821.63,nan,474950.62,403745.55
STATEN ISLAND,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480797.19,413349.78,266363.65,624139.33,514519.3,422821.93,560038.65,410040.74,589375.09,422548.18,nan,445465.34,419090.58
STATEN ISLAND,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443039.15,351663.25,299916.51,570822.09,410376.46,431566.59,532852.63,430913.63,590843.2,376826.38,nan,472765.48,429692.53
STATEN ISLAND,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388016.55,380869.89,465934.02,599084.42,491735.82,523586.48,550352.03,406516.45,561611.43,349293.27,nan,453323.29,418673.9
STATEN ISLAND,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532790.39,450460.69,537770.35,454033.65,459643.76,434007.84,748334.22,429208.35,600487.72,414711.74,nan,481217.45,427380.27
STATEN ISLAND,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548610.73,489266.55,334822.53,589733.5,491369.88,473808.86,533005.66,425735.46,571864.08,426481.01,nan,489051.72,441106.59
STATEN ISLAND,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471305.64,401869.47,420928.15,640458.19,464705.44,452044.51,612087.76,470180.28,692846.97,477136.71,nan,523308.46,541750.45
STATEN ISLAND,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525305.96,442657.27,380713.54,566773.65,523853.75,506334.99,714094.41,543827.24,631891.77,476666.11,nan,540472.73,638159.97
STATEN ISLAND,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770985.28,447478.16,476137.41,553238.31,711189.22,557266.35,696870.18,578466.32,757653.71,498948.3,nan,607637.96,569120.81
STATEN ISLAND,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807212.98,544094.66,421472.12,622104.56,655079.5,630383.91,734094.63,606218.76,738764.96,542333.36,nan,621528.7,706515.57
